"Block","Order","Block.1","Position","ML","Leaf.Number","Comment","Trt","Comp","Combos","Population","Species"
"3",508,3,"508","PA4.7Ihed",11,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",509,3,"509","PA4.1Ip",8,"","Inter","PA 4.12 Ihed","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ip"
"3",509,3,"509","PA4.12Ihed",9,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",510,3,"510","PA4.13Ip",9,"","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ip"
"3",510,3,"510","PA4.7Ihed",10,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",511,3,"511","PA4.16Ip",6,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"3",511,3,"511","PA4.3Ihed",4,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",513,3,"513","PA4.18Ip",8,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"3",513,3,"513","PA4.3Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",514,3,"514","PA4.19Ip",7,"","Alone","NA","NA","PA4","Ip"
"3",515,3,"515","PA4.13Ip",6,"","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ip"
"3",515,3,"515","PA4.7Ihed",18,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",517,3,"517","PA4.14Ip",16,"","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ip"
"3",517,3,"517","PA4.3Ihed",17,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",518,3,"518","PA4.13Ip",9,"","Inter","PA 4.12 Ihed","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ip"
"3",518,3,"518","PA4.12Ihed",13,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",521,3,"521","PA4.18Ip",9,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"3",521,3,"521","PA4.3Ihed",8,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",522,3,"522","PA4.2Ip",7,"","Inter","PA 4.2 Ihed","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ip"
"3",522,3,"522","PA4.2Ihed",7,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",523,3,"523","PA4.16Ip",10,"","Alone","NA","NA","PA4","Ip"
"3",524,3,"524","PA4.17Ip",17,"","Alone","NA","NA","PA4","Ip"
"3",525,3,"525","PA4.18Ip",6,"","Alone","NA","NA","PA4","Ip"
"3",526,3,"526","PA4.13Ip",5,"","Inter","PA 4.9 Ihed","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ip"
"3",526,3,"526","PA4.9Ihed",6,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",527,3,"527","PA4.16Ip",7,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"3",527,3,"527","PA4.12Ihed",9,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",528,3,"528","PA4.19Ip",12,"","Alone","NA","NA","PA4","Ip"
"3",530,3,"530","PA4.18Ip",7,"","Inter","PA 4.12 Ihed","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ip"
"3",530,3,"530","PA4.12Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",532,3,"532","PA4.11Ip",5,"","Inter","PA 4.12 Ihed","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ip"
"3",532,3,"532","PA4.12Ihed",7,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",536,3,"536","PA4.13Ip",5,"","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ip"
"3",536,3,"536","PA4.2Ihed",5,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",537,3,"537","PA4.11Ip",6,"","Inter","PA 4.7 Ihed","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ip"
"3",537,3,"537","PA4.7Ihed",6,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",538,3,"538","PA4.16Ip",5,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"3",538,3,"538","PA4.7Ihed",6,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",539,3,"539","PA4.19Ip",5,"","Alone","NA","NA","PA4","Ip"
"3",540,3,"540","PA4.18Ip",8,"","Alone","NA","NA","PA4","Ip"
"3",542,3,"542","PA4.13Ip",5,"","Inter","PA 4.3 Ihed","PA 4.13 Ip-PA 4.3 Ihed","PA4","Ip"
"3",542,3,"542","PA4.3Ihed",7,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",543,3,"543","PA4.16Ip",5,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"3",543,3,"543","PA4.12Ihed",11,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",545,3,"545","PA4.11Ip",8,"","Alone","NA","NA","PA4","Ip"
"3",547,3,"547","PA4.13Ip",7,"","Alone","NA","NA","PA4","Ip"
"3",548,3,"548","PA4.15Ip",5,"","Inter","PA 4.3 Ihed","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ip"
"3",548,3,"548","PA4.3Ihed",8,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",550,3,"550","PA4.1Ip",11,"","Inter","PA 4.9 Ihed","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ip"
"3",550,3,"550","PA4.9Ihed",12,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",551,3,"551","PA4.1Ip",16,"","Alone","NA","NA","PA4","Ip"
"3",552,3,"552","PA4.13Ip",15,"","Inter","PA 4.15 Ihed","PA 4.13 Ip-PA 4.15 Ihed","PA4","Ip"
"3",552,3,"552","PA4.15Ihed",9,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",555,3,"555","PA4.17Ip",11,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"3",555,3,"555","PA4.7Ihed",14,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",556,3,"556","PA4.15Ip",10,"","Alone","NA","NA","PA4","Ip"
"3",557,3,"557","PA4.18Ip",15,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"3",557,3,"557","PA4.3Ihed",27,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",559,3,"559","PA4.14Ip",14,"","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ip"
"3",559,3,"559","PA4.12Ihed",30,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",560,3,"560","PA4.14Ip",21,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"3",560,3,"560","PA4.9Ihed",19,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",562,3,"562","PA4.16Ip",23,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"3",562,3,"562","PA4.3Ihed",24,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",563,3,"563","PA4.19Ip",11,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"3",563,3,"563","PA4.7Ihed",37,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",567,3,"567","PA4.17Ip",15,"","Alone","NA","NA","PA4","Ip"
"3",568,3,"568","PA4.1Ip",7,"","Inter","PA 4.7 Ihed","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ip"
"3",568,3,"568","PA4.7Ihed",30,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",569,3,"569","PA4.2Ip",17,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"3",569,3,"569","PA4.12Ihed",16,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",570,3,"570","PA4.19Ip",20,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"3",570,3,"570","PA4.7Ihed",14,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",572,3,"572","PA4.15Ip",13,"","Alone","NA","NA","PA4","Ip"
"3",573,3,"573","PA4.2Ip",14,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"3",573,3,"573","PA4.12Ihed",23,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",574,3,"574","PA4.18Ip",10,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"3",574,3,"574","PA4.3Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",576,3,"576","PA4.2Ip",11,"","Inter","PA 4.9 Ihed","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ip"
"3",576,3,"576","PA4.9Ihed",11,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",577,3,"577","PA4.16Ip",12,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"3",577,3,"577","PA4.12Ihed",8,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",582,3,"582","PA4.2Ip",17,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"3",582,3,"582","PA4.12Ihed",20,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",583,3,"583","PA4.15Ip",17,"","Inter","PA 4.12 Ihed","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ip"
"3",583,3,"583","PA4.12Ihed",23,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",584,3,"584","PA4.17Ip",20,"","Inter","PA 4.2 Ihed","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ip"
"3",584,3,"584","PA4.2Ihed",16,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",585,3,"585","PA4.15Ip",35,"","Inter","PA 4.3 Ihed","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ip"
"3",585,3,"585","PA4.3Ihed",13,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",586,3,"586","PA4.14Ip",17,"","Inter","PA 4.9 Ihed","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ip"
"3",586,3,"586","PA4.9Ihed",18,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",587,3,"587","PA4.11Ip",20,"","Alone","NA","NA","PA4","Ip"
"3",588,3,"588","PA4.15Ip",20,"","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ip"
"3",588,3,"588","PA4.9Ihed",30,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",590,3,"590","PA4.18Ip",10,"","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ip"
"3",590,3,"590","PA4.9Ihed",12,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",591,3,"591","PA4.2Ip",9,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"3",591,3,"591","PA4.12Ihed",15,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",592,3,"592","PA4.1Ip",8,"","Inter","PA 4.7 Ihed","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ip"
"3",592,3,"592","PA4.7Ihed",17,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",594,3,"594","PA4.2Ip",10,"","Inter","PA 4.9 Ihed","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ip"
"3",594,3,"594","PA4.9Ihed",14,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",595,3,"595","PA4.16Ip",16,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"3",595,3,"595","PA4.7Ihed",23,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",596,3,"596","PA4.2Ip",22,"","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ip"
"3",596,3,"596","PA4.7Ihed",21,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",598,3,"598","PA4.14Ip",5,"","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ip"
"3",598,3,"598","PA4.12Ihed",15,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",599,3,"599","PA4.18Ip",6,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"3",599,3,"599","PA4.7Ihed",13,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",600,3,"600","PA4.2Ip",10,"","Inter","PA 4.3 Ihed","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ip"
"3",600,3,"600","PA4.3Ihed",10,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",602,3,"602","PA4.19Ip",12,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"3",602,3,"602","PA4.12Ihed",21,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",604,3,"604","PA4.15Ip",8,"","Inter","PA 4.3 Ihed","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ip"
"3",604,3,"604","PA4.3Ihed",7,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",606,3,"606","PA4.17Ip",8,"","Inter","PA 4.12 Ihed","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ip"
"3",606,3,"606","PA4.12Ihed",12,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",607,3,"607","PA4.18Ip",9,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"3",607,3,"607","PA4.7Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",608,3,"608","PA4.2Ip",7,"","Alone","NA","NA","PA4","Ip"
"3",609,3,"609","PA4.16Ip",11,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"3",609,3,"609","PA4.12Ihed",14,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",610,3,"610","PA4.1Ip",9,"","Alone","NA","NA","PA4","Ip"
"3",611,3,"611","PA4.18Ip",7,"","Inter","PA 4.12 Ihed","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ip"
"3",611,3,"611","PA4.12Ihed",17,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",612,3,"612","PA4.17Ip",12,"","Alone","NA","NA","PA4","Ip"
"3",613,3,"613","PA4.13Ip",6,"","Inter","PA 4.12 Ihed","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ip"
"3",613,3,"613","PA4.12Ihed",16,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",614,3,"614","PA4.17Ip",4,"","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ip"
"3",614,3,"614","PA4.3Ihed",7,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",615,3,"615","PA4.14Ip",6,"","Inter","PA 4.7 Ihed","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ip"
"3",615,3,"615","PA4.7Ihed",14,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",616,3,"616","PA4.19Ip",7,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"3",616,3,"616","PA4.12Ihed",13,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",617,3,"617","PA4.16Ip",14,"","Alone","NA","NA","PA4","Ip"
"3",619,3,"619","PA4.19Ip",15,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"3",619,3,"619","PA4.12Ihed",30,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",620,3,"620","PA4.19Ip",27,"","Inter","PA 4.9 Ihed","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ip"
"3",620,3,"620","PA4.9Ihed",37,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",622,3,"622","PA4.2Ip",25,"","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ip"
"3",622,3,"622","PA4.7Ihed",30,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",623,3,"623","PA4.2Ip",18,"","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ip"
"3",623,3,"623","PA4.15Ihed",17,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",624,3,"624","PA4.14Ip",18,"","Alone","NA","NA","PA4","Ip"
"3",627,3,"627","PA4.1Ip",8,"","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ip"
"3",627,3,"627","PA4.3Ihed",21,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",628,3,"628","PA4.18Ip",11,"","Alone","NA","NA","PA4","Ip"
"3",629,3,"629","PA4.18Ip",16,"","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ip"
"3",629,3,"629","PA4.15Ihed",14,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",631,3,"631","PA4.2Ip",5,"","Alone","NA","NA","PA4","Ip"
"3",632,3,"632","PA4.19Ip",17,"","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ip"
"3",632,3,"632","PA4.3Ihed",14,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",634,3,"634","PA4.19Ip",15,"","Alone","NA","NA","PA4","Ip"
"3",637,3,"637","PA4.14Ip",14,"","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ip"
"3",637,3,"637","PA4.3Ihed",14,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",638,3,"638","PA4.17Ip",11,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"3",638,3,"638","PA4.7Ihed",11,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",639,3,"639","PA4.14Ip",12,"","Inter","PA 4.3 Ihed","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ip"
"3",639,3,"639","PA4.3Ihed",7,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",641,3,"641","PA4.2Ip",6,"","Alone","NA","NA","PA4","Ip"
"3",642,3,"642","PA4.11Ip",7,"","Inter","PA 4.7 Ihed","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ip"
"3",642,3,"642","PA4.7Ihed",7,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",643,3,"643","PA4.15Ip",9,"","Alone","NA","NA","PA4","Ip"
"3",645,3,"645","PA4.13Ip",12,"","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ip"
"3",645,3,"645","PA4.7Ihed",15,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",648,3,"648","PA4.15Ip",18,"","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ip"
"3",648,3,"648","PA4.9Ihed",10,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",650,3,"650","PA4.1Ip",20,"","Inter","PA 4.9 Ihed","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ip"
"3",650,3,"650","PA4.9Ihed",10,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",651,3,"651","PA4.18Ip",13,"","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ip"
"3",651,3,"651","PA4.9Ihed",15,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",653,3,"653","PA4.15Ip",20,"","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ip"
"3",653,3,"653","PA4.15Ihed",14,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",654,3,"654","PA4.19Ip",25,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"3",654,3,"654","PA4.7Ihed",27,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",656,3,"656","PA4.19Ip",14,"","Inter","PA 4.7 Ihed","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ip"
"3",656,3,"656","PA4.7Ihed",30,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",657,3,"657","PA4.19Ip",12,"","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ip"
"3",657,3,"657","PA4.3Ihed",28,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",658,3,"658","PA4.15Ip",15,"","Inter","PA 4.7 Ihed","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ip"
"3",658,3,"658","PA4.7Ihed",15,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",659,3,"659","PA4.1Ip",16,"","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ip"
"3",659,3,"659","PA4.3Ihed",13,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",660,3,"660","PA4.16Ip",12,"","Alone","NA","NA","PA4","Ip"
"3",661,3,"661","PA4.2Ip",12,"","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ip"
"3",661,3,"661","PA4.15Ihed",22,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.15 Ihed","PA4","Ihed"
"3",662,3,"662","PA4.15Ip",16,"","Inter","PA 4.12 Ihed","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ip"
"3",662,3,"662","PA4.12Ihed",23,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ihed"
"3",663,3,"663","PA4.16Ip",15,"","Inter","PA 4.9 Ihed","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ip"
"3",663,3,"663","PA4.9Ihed",13,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",663,3,"663A","PA4.19Ip",6,"","Inter","PA 4.2 Ihed","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ip"
"3",663,3,"663A","PA4.2Ihed",12,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",664,3,"664","PA4.19Ip",11,"","Inter","PA 4.9 Ihed","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ip"
"3",664,3,"664","PA4.9Ihed",14,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ihed"
"3",665,3,"665","PA4.16Ip",10,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"3",665,3,"665","PA4.3Ihed",18,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"3",665,3,"665A","PA4.15Ip",13,"","Inter","PA 4.2 Ihed","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ip"
"3",665,3,"665A","PA4.2Ihed",15,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ihed"
"3",667,3,"667","PA4.16Ip",14,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"3",667,3,"667","PA4.7Ihed",8,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"3",668,3,"668","PA4.14Ip",17,"","Alone","NA","NA","PA4","Ip"
"3",669,3,"669","PA4.16Ip",14,"","Inter","PA 4.9 Ihed","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ip"
"3",669,3,"669","PA4.9Ihed",10,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ihed"
